,HN001,HN002,HN003,HN004,HN005,HN006,HN007,HN008,HN009,HN010,HN011,HN012,HN013,HN014,HN015,HN016,HN017,HN018,HN019,HN020,HN021,HN022,HN023,HN024,HN025,HN026,HN027,HN028,HN029,HN030,HN031,HN032,HN033,HN034,HN035,HN036,HN037,HN038,HN039,HN040,HN041,HN042,HN043,HN044,HN045,HN046,HN047,HN048,HN049,HN050,HN051,HN052,HN053,HN054,HN055,HN056,HN057,HN058,HN059,HN060,HN061,HN062,HN063,HN064,HN065,HN066,HN067,HN068,HN069,HN070,HN071,HN072,HN073,HN074,HN075,HN076,HN077,HN078,HN079,HN080,HN081,HN082,HN083,HN084,HN085,HN086,HN087,HN088,HN089,HN090,HN091,HN092,HN093,HN094,HN095,HN096,HN097,HN098,HN099,HN100,HN101,HN102,HN103,HN104,HN105,HN106,HN107,HN108,HN109,HN110,HN111,HN112,HN113,HN114,HN115,HN116,HN117,HN118,HN119,HN120,HN121,HN122,HN123,HN124,HN125,HN126,HN127,HN128,HN129,HN130,HN131,HN132,HN133,HN134,HN135,HN136,HN137,HN138,HN139,HN140,HN141,HN142,HN143,HN144,HN145,HN146,HN147,HN148,HN149,HN150,HN151,HN152,HN153,HN154,HN155,HN156,HN157,HN158,HN159,HN160,HN161,HN162,HN163,HN164,HN165,HN166,HN167,HN168,HN169,HN170,HN171,HN172,HN173,HN174,HN175,HN176,HN177,HN178,HN179,HN180,HN181,HN182,HN183,HN184,HN185,HN186,HN187,HN188,HN189,HN190,HN191,HN192,HN193,HN194,HN195,HN196,HN197,HN198,HN199,HN200,HN201,HN202,HN203,HN204,HN205,HN206,HN207,HN208,HN209,HN210,HN211,HN212,HN213,HN214,HN215,HN216,HN217,HN218,HN219,HN220,HN221,HN222,HN223,HN224,HN225,HN226,HN227,HN228,HN229,HN230,HN231,HN232,HN233,HN234,HN235,HN236,HN237,HN238,HN239,HN240,HN241,HN242,HN243,HN244,HN245,HN246,HN247,HN248,HN249
I-1,-0.047995274,2.764550875,-0.292661803,0.292231707,-0.866676411,-1.359725314,4.496332669,-1.114671928,-0.378251229,-1.361929838,4.552588898,-0.149587102,-1.23378629,4.086697807,-0.010300992,-1.542987737,-1.161111674,-1.552674849,1.831349194,-1.090811183,-0.351545479,-1.881173767,-1.539007546,-1.501431644,-1.272980897,-0.502014841,0.377890394,0.904697863,-0.353926989,0.156251143,-0.888102526,-0.962360248,-0.886517435,2.081330563,-1.394455229,-1.698338311,-1.157603555,0.505523914,-1.547243678,-0.10834374,-1.731622673,-0.66250208,-0.47489789,-0.224537774,-0.43833878,-0.655551037,-1.038851081,-1.994729986,-0.356001315,-1.055014886,-0.706851573,1.290993389,-0.873857008,-0.756431751,-0.141887784,-1.293455773,-0.258715827,-0.246288138,2.527162255,2.164044784,-0.911864968,-0.19353827,0.089799542,-1.203279907,1.494084361,1.257478885,-0.447018828,-0.136860388,-1.121603831,-1.143701392,-0.97002095,-1.410473808,-1.325405904,-0.399892666,-1.210690271,-2.416262015,-1.431754606,-0.945812819,0.99781202,0.050907225,-1.92777267,0.680014705,0.051767564,-0.909103474,0.243476063,0.321568133,1.545781343,1.257861874,-0.954960883,-0.21445641,1.125496174,-1.926557694,0.422503482,0.317786719,-0.556929331,-1.125546077,0.846871396,0.29797592,0.285536495,1.13122531,0.341182545,0.607802622,0.697292363,-0.195621938,-1.357066503,-1.032884367,1.577514099,-0.157764308,-0.528574506,0.138889662,0.872186177,-1.298720725,0.190371869,-0.860925609,-1.174095577,2.687251568,-0.082575589,0.293256886,1.073709027,1.268564248,-1.386183666,0.058834732,0.749127146,0.116273853,0.171691257,0.14319704,0.18164268,0.044481066,-0.013992407,-0.555925994,-0.353552734,0.113303982,-0.55215451,-1.202487462,-1.178514555,0.792998923,0.526560088,0.10404284,1.544798137,0.703327289,-0.700305752,-0.774742052,-1.108791596,1.225823541,-0.194538162,-1.775634185,-0.007661282,1.878014288,0.335263441,0.392123369,-0.953181374,-0.809226144,0.740556746,0.713400042,0.815439127,-0.765041142,1.181398451,-1.444811358,0.835136296,-0.260764778,-0.097419223,-0.78803253,-0.004528176,-0.369735916,-0.611064613,-1.671674101,-0.09469975,-0.49377039,0.948572164,0.968003286,-0.494596948,0.291088758,-0.845482299,1.669712468,-0.73149985,0.851917498,1.781895585,1.333859639,-0.536118323,-1.307776921,0.341713351,-1.245946584,-0.60198484,-0.060074664,-0.403139012,1.173556609,1.021780481,0.797231954,-0.355986481,-1.21045708,-1.584242591,-1.954531397,-1.427696709,0.375183586,0.807362691,0.841973555,0.945605878,0.571992271,2.295880873,1.342324666,-0.084951062,0.956216824,0.96750833,1.730650667,0.966719358,1.079601228,0.086975595,0.089228338,-1.186159967,-0.267353067,-1.478642799,0.169916977,0.08524341,0.766514686,-0.625004143,0.087053611,-0.552103317,0.361429045,-0.918981269,0.515695077,0.19129377,0.579944987,0.3013839,-1.215406466,-0.413105634,-0.612588832,-0.426199667,1.399204963,-0.369790678,2.06938438,-0.624919233,-0.13284773,-0.406629242,0.67538404,-0.905960227,0.202012519,0.138452121,1.295137456,-0.815298635,-0.47199273,0.465554429,0.461261133,-0.117040968,1.945773545,1.940106124,1.637855553,0.370056002,0.253685543,0.161817654
I-2,-0.280810117,-0.292832658,-0.254751451,0.337621865,-0.835115518,0.058766682,-0.200040184,-0.75502802,-0.496736473,-0.866465547,0.78419356,0.158243791,-1.045185258,-0.039061926,-0.561819986,-1.212019252,-0.347304709,-0.686831512,-0.299911685,-0.943867657,-0.093727296,-0.866175563,-0.628713834,-0.857147332,-0.949819623,-0.711512026,-0.366130336,0.881507905,-0.353421851,-0.998438669,-1.352298476,-0.55891102,-1.410282321,-0.22891004,-0.86654012,-0.849001234,-1.304260099,1.078418523,-0.552376905,0.109224722,-0.607956272,0.441231075,-0.4033285,-0.811374989,0.083693494,-0.986807961,-0.110674871,-0.820421236,0.669256787,0.025674447,0.552834141,-0.728687181,0.1939374,0.393021016,-0.959758813,-1.195563567,-0.296199905,-0.319521959,-0.09915131,0.974850025,-0.131956029,1.21128499,0.657168653,2.003278794,0.186740809,1.731092144,-0.955848618,-0.917206875,-0.059982862,0.025485515,-0.139558644,-0.627148427,-0.640092458,-0.108024881,-0.654818774,-0.037036843,-1.07210632,-1.53420621,1.939509185,-0.298310838,-0.773157558,0.070304065,-0.6548979,0.618089047,2.042565581,-0.142154438,0.030612366,-0.981145885,-0.525434043,0.361108719,-0.896827797,-0.611413618,-0.800864438,0.135011115,-0.35046276,-0.786251118,0.316415011,0.357162024,0.375496029,0.308111259,2.457693978,-0.075902489,-0.629709015,0.222494292,-0.992485029,-0.093057932,-0.985694831,-0.601447301,2.734134272,0.092727205,1.35223407,-0.498262962,-1.073114252,1.221292627,-0.912809938,-1.094288683,1.544737405,0.676898874,-0.32280331,-0.705989987,-1.043822642,-0.932734167,0.620605781,-0.865146666,-0.843231409,-0.946758124,-0.90260346,-0.7627868,-0.72131601,-1.198383658,-0.97093917,-0.945055719,-1.183770316,-1.200636748,-1.102005535,-1.173174989,0.197525314,-0.944253383,0.284391102,-1.183886014,-0.145974478,-0.282580637,-1.182166088,-0.632408343,-0.233045153,-1.263256631,-0.380150992,-0.81389179,-1.196599279,-0.813037131,-0.988839507,-0.719703322,-0.567889839,-0.38523828,1.073539816,-1.52071545,-1.635980592,-0.231033443,-0.149365973,-1.148096458,0.582624113,-1.817855652,-1.031650042,-1.440769992,0.899082992,-1.080010454,1.105542284,-0.749688957,0.772493628,0.738341045,-0.546393977,1.132166983,1.68010922,-0.493131307,-0.937369076,-0.193043592,-0.471865346,2.312760058,-1.347703501,-1.133602329,-0.237620653,-0.191873332,0.357367481,-0.274985073,1.287549846,-0.657411103,0.744474162,-0.796750635,-1.328985582,0.757476383,-0.982155258,-1.576521937,2.331655255,-0.968021861,-0.44830046,-0.279325662,-0.685295922,-0.426859551,-0.946905098,-1.144631377,-0.69870959,1.340510058,-0.399694874,0.17685186,-0.74019327,1.330616533,-0.351669777,-0.350483277,-1.19808502,1.390037196,-1.981691535,-0.904556809,-0.882891691,0.083784229,-1.653142244,-0.445438495,1.81887699,-0.282748384,-0.588233804,-0.968571069,1.270176504,-0.711482377,-1.21133995,-0.580563075,-0.952046708,-1.387034398,-0.510696051,-0.008099141,1.731938844,1.934056967,1.125972378,-0.383680447,-0.382701909,-0.224055956,-0.779895832,-0.384073686,0.371349591,0.059914112,-1.047074174,0.613180705,-0.730807999,-0.766414101,-0.604835897,1.3542895,1.339241681,0.972567487,-1.281488891,-1.753241179,-0.80297823
I-3,0.840586298,-0.081236035,0.572185984,0.778769029,-0.678014678,-0.119800179,-0.328665943,-0.953353838,-0.462083928,-1.226988724,-0.109656425,0.361555619,-1.21647941,0.257089556,0.466356277,-1.308917344,-1.039297529,-1.246773503,0.072565057,-1.016070763,0.374121932,-1.454585296,-1.39529744,-1.593720945,-1.573423136,0.428982126,-0.189937163,0.142513357,-0.229065879,-0.136713255,-0.746839356,-0.806636536,-0.792318016,-0.420540557,-0.663182253,-1.410583877,-1.738171133,-1.016927669,0.760126976,-0.08524183,-1.233759839,-0.539841884,-1.743075634,0.963771051,-0.337729939,-0.456882025,-1.050417993,-1.247844909,-0.57394831,2.167170371,0.289311868,-0.455011212,-1.354167605,0.062886731,-0.864390033,-1.231085803,-0.447733332,-0.447551115,0.668857612,0.396164366,-0.737893178,1.07554035,0.672743662,0.720118752,-0.349750628,1.614994476,-0.787504317,-0.286522529,-1.363660857,-1.456794097,-1.152486528,-0.7453668,-0.130445519,0.171638851,-0.114979913,-1.521155515,-1.790806486,-1.858211094,1.130694139,0.249083522,-1.419638722,-0.35140436,-0.194449344,0.648201634,1.247184845,-0.022125102,0.00329312,-1.052257902,-0.981333883,0.585806191,-0.652846064,-1.744865369,-1.008017957,-0.061262299,-0.51253168,-1.502722736,-0.162900488,2.358784887,2.259433396,0.37939469,-0.055758958,2.012256131,-0.141278407,-0.416389992,-1.916862001,-0.478290805,-1.705244106,-0.520611263,-0.093147817,0.994672518,0.580695672,-1.656407372,-1.252472283,-0.676480939,-1.513173421,-0.762372469,0.348042849,2.626510225,-0.852197123,-0.990205608,0.504749057,-1.439795675,1.746310988,-1.418818427,-1.216604224,-1.264907977,-1.357757381,-1.334620367,-1.298612014,-1.710207436,-1.463489744,-1.279389334,-1.684768297,-1.341585967,-1.421918933,-1.108269623,-0.789400704,-0.887312899,0.34071772,-0.391218361,-0.261898362,-0.580276592,-0.354982798,-1.201909458,-0.757742067,-1.642082288,0.802938124,-0.032637554,-0.214154713,-0.825704938,-0.642285078,-0.055583482,-0.668611813,0.217630364,-0.73590061,-0.747049214,-1.37594443,-1.489908626,2.266050814,-0.952053129,-0.597507001,-1.061796446,-1.304527402,-1.225578363,0.668037794,-1.596598642,1.744054919,-1.518727394,-1.263451731,-1.529102139,-0.504373893,-0.550482794,1.143197091,-0.282697732,-0.635722077,1.307970464,-0.476306007,0.291616342,-0.167533961,-1.266550966,-0.973265347,-0.44276219,-0.080874976,-0.268487025,-0.786626363,-0.548259581,-1.024335985,-2.344444424,-1.252582914,-0.432512556,-1.55975763,-1.265677498,0.604456232,-0.59825579,0.09748823,-0.723720204,-0.145780559,-0.622516831,-0.949211646,-1.163155932,-0.350226648,-0.671311787,0.00043148,0.27655365,-0.385592874,-0.102536583,0.212375177,0.216443639,-1.334465579,1.688369529,-1.574234496,-0.255401033,-0.329620518,-0.18204683,-0.694996209,0.568516321,2.38777452,0.306598751,-1.25197873,-1.070340872,0.152187559,-0.462752618,-1.692944353,0.48024436,-1.226261708,-1.253796143,-0.509793595,0.486017799,0.333422582,0.868766479,2.929067779,-0.652159749,-0.644407871,-0.162330982,-1.928789807,0.188370886,-0.674025952,-0.621628658,-1.201553492,-0.885612416,-0.914696283,-0.943996193,-0.899758106,0.882357303,0.921498882,0.776791932,-0.428506307,-1.18384704,-0.855524197
I-4,0.225926524,0.23871371,0.409780568,0.601847992,-0.136792509,2.145859917,0.56712187,-0.292701383,-0.402323251,0.853925215,-0.300513512,0.873633892,0.182112212,0.055696534,0.546795443,-0.019932407,-0.663312202,1.429936397,0.627534867,-0.1455456,1.088762814,0.899839351,0.922199424,0.087597147,0.226063621,-0.506353706,0.234533575,0.775283395,-0.631394726,0.059084753,0.212480265,0.718074403,0.215919828,-0.308455978,0.893306068,0.667167946,1.630960762,-0.086287526,0.197502391,-0.587719931,-0.283264399,1.555377413,-1.024891039,0.092326493,-0.44895824,0.764398575,2.111377236,1.396093415,1.521500987,0.037244758,0.184346298,-0.651754912,-1.081958746,0.279441844,1.242583638,1.939903925,-0.648285314,-0.644255528,-0.617998623,-0.437574262,-0.604059748,0.231253171,-1.331360262,0.129445083,0.074369807,-0.540153894,-0.418147702,-0.565850918,-0.447081932,-0.37012116,-0.591535667,-0.048099171,0.759410773,-0.61912422,0.76503564,0.412143652,1.166576868,0.973850532,0.12976908,-0.019323791,1.115862811,-0.829597413,1.094100052,-0.97211601,0.093653534,-0.281013149,-0.588682152,-0.431965796,-0.639427454,-0.730448151,-0.763813972,0.894674581,0.438876,-0.241877588,-0.65674037,1.651366528,-0.568201712,-0.195865377,0.042609352,0.356437524,-0.017944428,0.741147592,-0.836249085,-0.736823101,1.385544909,0.124377294,0.45884466,0.536642336,-0.7706597,-0.270825856,-0.477243469,1.750084459,-0.842672157,-0.408095804,1.746329519,-0.934855122,-0.474646136,-0.706774064,-0.224581714,-0.393066893,-0.259716874,-0.810908284,0.528280076,-0.907576034,-0.748633056,-0.71458719,-0.891163518,-0.818343708,-0.837865439,0.987800811,1.130906252,-0.713910989,0.957942097,1.373172072,1.380071797,-0.747376623,-1.275771775,0.362503374,-0.654762292,0.120654893,-0.175187987,0.542104317,0.098840715,-0.655600702,0.377313412,1.658641208,1.770295109,0.329952039,-0.990129836,0.225482149,-0.573471331,-0.191178813,-0.604452039,1.41640755,-0.864097528,0.077918916,-0.495389337,0.894136293,-0.104033461,-0.383832881,-0.847195332,0.116844403,-0.952600738,-0.484609833,-0.708223353,1.899875732,-0.772730394,-1.057756751,0.543107399,0.69752277,-0.091896943,-0.286093106,-0.557585351,-0.494056004,0.086350941,0.028629732,0.387627238,-0.18639464,0.755425774,1.002536798,-0.785094076,-0.208375841,-1.162452056,-0.49037097,-0.746355359,-0.507949297,0.077335933,-0.791623272,0.487418915,-1.367670376,1.376342389,1.111695599,0.127553533,-0.250453455,-0.253171662,0.334039549,-0.265763152,1.477697258,-0.580869793,1.023554214,-0.343616344,-1.484458708,0.845299762,-1.341508257,-0.167499831,-0.504090174,-0.395914181,-0.395791244,0.199686686,-0.506952528,1.856185766,-0.092549051,-0.112135608,0.18913149,0.143132194,1.62261566,-1.212864565,-0.107625005,-0.087490548,-0.667701836,-0.752900282,0.280847011,0.418693336,-0.051937716,1.309987364,0.259951339,-0.239406009,-0.327256327,-0.455585132,-0.864521474,-0.552314721,-0.766681049,-0.917647824,0.735392531,-0.237231942,0.852219619,-0.791367638,-0.317950575,-1.107298712,-0.470443866,-1.579091346,-1.666055899,0.868132186,-0.835602866,-0.76470102,-0.806846421,-0.82828371,0.315771352,-0.80399523
I-5,-0.194044998,-0.189300682,0.272282139,0.178770958,-0.87318096,-0.5341337,-0.23499239,-0.886690063,-0.090895059,-0.917080921,-0.315486292,0.413496564,-1.107066074,-0.438002728,-0.359270549,-0.720101207,-0.644067322,-0.606344086,0.074975168,-0.913630746,-0.21386164,-1.033105221,-0.923998072,-1.233774414,-1.269788035,-0.784722989,1.726718115,1.007023869,-0.261642434,-0.45479832,-0.979222978,-0.03763957,-1.002608848,-0.446040463,-0.657434673,-0.96582032,1.058861039,2.018505344,-0.573972861,0.005103519,-0.749414995,-0.315938311,-0.691119343,-0.203383202,-0.384003874,-0.661993798,0.056366419,-0.847003645,0.576567404,-0.409185527,-0.076389475,0.916925501,-0.267370791,1.13546242,-0.889326319,-1.255870662,1.022094095,1.125258056,-0.554315229,-0.04807753,-0.80505277,0.963221505,0.205586761,0.205535353,0.496020156,0.839673012,-0.791736541,-0.609562423,1.800715223,1.986568618,1.259523046,-1.251251496,-0.127153466,-0.432601781,-0.112001492,0.046948946,-0.499256854,-0.789374125,1.795447751,-0.938992309,-1.173386776,-0.767201184,-0.756022545,2.11463871,1.426490366,-0.485563804,-0.390232901,-0.503201141,0.35011175,0.323783725,-0.904692155,0.056432797,-0.758871344,-0.28103336,-0.378194885,1.681598195,1.467993093,0.913650959,0.759288156,2.231229818,0.570163134,0.296466385,-0.140699193,0.109163255,0.446158318,0.1067077,-1.004132704,-0.865676375,1.614506982,1.544166718,0.099520298,0.409788695,-0.641580193,0.820343906,0.517625921,-0.307154402,-0.497874162,0.935210466,-0.440228431,1.231999563,-0.217513494,1.760275008,0.78249916,1.450106928,1.225413875,1.24496352,1.372570332,1.327340648,1.236925131,-0.416855609,-0.221055443,1.137010368,-0.418937217,-0.499004961,-0.691375232,0.503118884,-0.005292995,-0.021102062,0.263797568,-0.911670772,-0.497630173,0.92598213,1.45037274,0.065402838,1.310776633,-0.861867476,-0.344987111,-0.507693072,-1.125418101,-0.404355914,-0.211519943,-0.736936855,0.624195479,-1.131791396,1.459407801,-0.563340865,-0.640069496,-0.466698442,1.151941686,1.017990047,2.75122303,-0.531477613,0.105223,1.108311326,0.093357179,-0.726346895,1.692500036,0.810044916,1.415175852,1.383357309,0.580820115,1.915751719,-0.022376879,0.135879328,-0.776615779,1.192685976,-0.230220909,1.073160821,-1.076886565,-0.8514173,-0.718544983,-0.369974819,-0.433600448,0.440967563,0.797544008,0.224194362,0.423737636,-0.641019443,-0.4187886,2.768522558,-0.418127807,-0.826151369,1.251404171,-0.367154619,-0.775401909,0.068175851,-1.006371188,-0.273455449,0.262792297,0.311107269,1.13183628,0.209257037,-0.895269249,1.258017617,-0.225311865,0.023196811,-0.147352487,-0.146642645,-0.481123371,0.228447752,-0.505507452,-0.90400879,-0.900764786,-0.574480347,-1.030985261,-0.133782285,1.460392233,-0.228523298,-0.832496118,-0.890566567,1.907465576,-0.938322202,-1.320946238,-1.700750238,-1.402929685,-1.530269153,-0.507519212,-0.111908591,1.784936965,-0.217821865,0.519837651,-0.842855621,-1.093664579,-0.501803101,-1.132876178,-0.761833896,-0.105015632,0.07090795,-0.268542825,-0.381309079,0.060532331,-0.013731725,-0.758223141,0.338507296,0.358574511,0.145289413,0.086174882,-1.150248618,-0.851369353
